order_book_id,industry_code,market_tplus,symbol,special_type,exchange,status,type,de_listed_date,listed_date,sector_code_name,abbrev_symbol,sector_code,round_lot,trading_hours,board_type,industry_name,issue_price,trading_code,office_address,province,purchasedate
000421.XSHE,D45,1,南京公用,Normal,XSHE,Active,CS,0000-00-00,1996-08-06,公用事业,NJGY,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,燃气生产和供应业,5.6,000421,江苏省南京市建邺区白龙江东街8号新城科技园科技创新综合体A4号楼18层,江苏省,
000422.XSHE,C26,1,湖北宜化,Normal,XSHE,Active,CS,0000-00-00,1996-08-15,原材料,HBYH,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,5.9,000422,湖北省宜昌市西陵区沿江大道52号,湖北省,
000423.XSHE,C27,1,东阿阿胶,Normal,XSHE,Active,CS,0000-00-00,1996-07-29,医疗保健,DEEJ,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,5.28,000423,山东省东阿县阿胶街78号,山东省,
000425.XSHE,C35,1,徐工机械,Normal,XSHE,Active,CS,0000-00-00,1996-08-28,工业,XGJX,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,专用设备制造业,4.8,000425,江苏省徐州经济技术开发区驮蓝山路26号,江苏省,
000426.XSHE,B09,1,兴业银锡,Normal,XSHE,Active,CS,0000-00-00,1996-08-28,原材料,XYYX,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,有色金属矿采选业,5.88,000426,赤峰市新城区玉龙大街76号兴业大厦,内蒙古自治区,
000428.XSHE,H61,1,华天酒店,Normal,XSHE,Active,CS,0000-00-00,1996-08-08,非必须消费品,HTJD,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,住宿业,5.98,000428,长沙市芙蓉区解放东路300号贵宾楼五楼,湖南省,
000429.XSHE,G54,1,粤高速A,Normal,XSHE,Active,CS,0000-00-00,1998-02-20,工业,YGSA,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,道路运输业,5.41,000429,广州市天河区珠江新城珠江东路32号利通广场45-46层,广东省,
000430.XSHE,N78,1,张家界,Normal,XSHE,Active,CS,0000-00-00,1996-08-29,非必须消费品,ZJJ,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,公共设施管理业,6.8,000430,张家界市三角坪145号张家界国际大酒店三楼,湖南省,
000488.XSHE,C22,1,晨鸣纸业,Normal,XSHE,Active,CS,0000-00-00,2000-11-20,原材料,CMZY,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,造纸和纸制品业,20.8,000488,山东省寿光市农圣东街2199号,山东省,
000498.XSHE,E48,1,山东路桥,Normal,XSHE,Active,CS,0000-00-00,1997-06-09,工业,SDLQ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,土木工程建筑业,5.88,000498,山东省济南市历下区经十路14677号,山东省,
000501.XSHE,F52,1,武商集团,Normal,XSHE,Active,CS,0000-00-00,1992-11-20,非必须消费品,WSJT,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,零售业,3.5,000501,武汉市江汉区解放大道690号,湖北省,
000502.XSHE,Unknown,1,绿景退,Other,XSHE,Delisted,CS,2022-06-27,1992-11-23,未知,LJT,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,1.0,000502,广州市天河区林和中路8号32层3201、3202、3203单元,广东省,
000503.XSHE,I64,1,国新健康,Normal,XSHE,Active,CS,0000-00-00,1992-11-30,医疗保健,GXJK,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,互联网和相关服务,1.0,000503,北京市朝阳区西坝河西里甲18号,山东省,
000504.XSHE,M75,1,南华生物,Normal,XSHE,Active,CS,0000-00-00,1992-12-08,医疗保健,NHSW,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,科技推广和应用服务业,1.0,000504,长沙高新区岳麓西大道1698号麓谷科技创新创业园B1栋3楼,湖南省,
000505.XSHE,C13,1,京粮控股,Normal,XSHE,Active,CS,0000-00-00,1992-12-21,房地产,JLKG,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,农副食品加工业,1.0,000505,海口市滨海大道珠江广场帝豪大厦29层,海南省,
000506.XSHE,B09,1,*ST中润,Other,XSHE,Active,CS,0000-00-00,1993-03-12,原材料,*STZR,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,有色金属矿采选业,13.6,000506,济南市历城区经十东路7000号汉峪金谷A2-3栋23层,山东省,
000507.XSHE,G55,1,珠海港,Normal,XSHE,Active,CS,0000-00-00,1993-03-26,工业,ZHG,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,水上运输业,1.0,000507,广东省珠海市香洲区紫荆路93号铭泰城市广场1栋20层,广东省,
000508.XSHE,Unknown,1,琼民源A,Normal,XSHE,Delisted,CS,1999-07-12,1993-04-30,未知,QMYA,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,3.99,000508,海口市机场东路龙舌坡办公住宅区,海南省,
000509.XSHE,Q83,1,华塑控股,Normal,XSHE,Active,CS,0000-00-00,1993-05-07,医疗保健,HSKG,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,卫生,1.0,000509,四川省成都市高新区天府大道北段1288号泰达时代中心1号楼12层,四川省,
000510.XSHE,C26,1,新金路,Normal,XSHE,Active,CS,0000-00-00,1993-05-07,原材料,XJL,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,3.2,000510,四川省德阳市泰山南路二段733号银鑫·五洲广场一期21栋22-23层,四川省,
000511.XSHE,Unknown,1,烯碳退,Other,XSHE,Delisted,CS,2018-07-18,1993-05-18,未知,XTT,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,100.0,000511,沈阳市沈河区沈水路600号银河丽湾小区4号楼,辽宁省,
000513.XSHE,C27,1,丽珠集团,Normal,XSHE,Active,CS,0000-00-00,1993-10-28,医疗保健,LZJT,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,6.38,000513,中国广东省珠海市金湾区创业北路38号总部大楼,广东省,
000514.XSHE,K70,1,渝开发,Normal,XSHE,Active,CS,0000-00-00,1993-07-12,房地产,YKF,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,1.0,000514,重庆市南岸区江南大道2号国汇中心52楼,重庆市,
000515.XSHE,Unknown,1,攀渝钛业,Normal,XSHE,Delisted,CS,2009-05-06,1993-07-12,未知,PYTY,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,1.0,000515,重庆市巴南区麻柳嘴镇梓桐路2号,重庆市,
000516.XSHE,Q83,1,国际医学,Normal,XSHE,Active,CS,0000-00-00,1993-08-09,医疗保健,GJYX,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,卫生,2.1,000516,西安市高新区西太路777号西安国际医学中心医院保障楼,陕西省,
000517.XSHE,K70,1,荣安地产,Normal,XSHE,Active,CS,0000-00-00,1993-08-06,房地产,RADC,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,3.3,000517,浙江省宁波市鄞州区天童南路700号荣安大厦18F(A)、19F、20F,浙江省,
000518.XSHE,C27,1,四环生物,Normal,XSHE,Active,CS,0000-00-00,1993-09-08,医疗保健,SHSW,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,2.5,000518,江苏省江阴市新桥镇新郁路中房6号,江苏省,
000519.XSHE,C35,1,中兵红箭,Normal,XSHE,Active,CS,0000-00-00,1993-10-08,原材料,ZBHJ,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,专用设备制造业,200.0,000519,河南省南阳市仲景北路1669号中南钻石有限公司院内,湖南省,
000520.XSHE,G55,1,凤凰航运,Normal,XSHE,Active,CS,0000-00-00,1993-10-25,工业,FHHY,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,水上运输业,6.0,000520,武汉市江汉区江兴路13号鸿鹄科技园1栋7楼,湖北省,
000521.XSHE,C38,1,长虹美菱,Normal,XSHE,Active,CS,0000-00-00,1993-10-18,非必须消费品,CHML,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,4.8,000521,合肥市经济技术开发区莲花路2163号,安徽省,
000522.XSHE,Unknown,1,白云山A,Normal,XSHE,Delisted,CS,2013-04-26,1993-11-08,未知,BYSA,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,6.8,000522,广东省广州市白云区同和街云祥路88号,广东省,
000523.XSHE,C26,1,红棉股份,Normal,XSHE,Active,CS,0000-00-00,1993-11-08,必需消费品,HMGF,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,6.9,000523,广州市天河区黄埔大道西100号之二1907-1908房,广东省,
000524.XSHE,L72,1,岭南控股,Normal,XSHE,Active,CS,0000-00-00,1993-11-18,非必须消费品,LNKG,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,商务服务业,6.28,000524,广州市流花路120号,广东省,
000525.XSHE,C26,1,ST红太阳,ST,XSHE,Active,CS,0000-00-00,1993-10-28,原材料,STHTY,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,2.68,000525,江苏省南京市高淳经济开发区古檀大道18号,江苏省,
000526.XSHE,P82,1,学大教育,Normal,XSHE,Active,CS,0000-00-00,1993-11-01,非必须消费品,XDJY,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,教育,2.0,000526,厦门市同安区滨海西大道紫光科技园2号楼2层;北京市朝阳区神路街樱辉科技中心,福建省,
000527.XSHE,Unknown,1,美的电器,Normal,XSHE,Delisted,CS,2013-09-18,1993-11-12,未知,MDDQ,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,8.45,000527,广东省佛山市顺德区北滘镇美的大道6号美的总部大楼,广东省,
000528.XSHE,C35,1,柳工,Normal,XSHE,Active,CS,0000-00-00,1993-11-18,工业,LG,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,专用设备制造业,4.2,000528,广西壮族自治区柳州市柳太路1号,广西壮族自治区,
000529.XSHE,C13,1,广弘控股,Normal,XSHE,Active,CS,0000-00-00,1993-11-18,必需消费品,GHKG,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,农副食品加工业,7.2,000529,广东省广州市东风中路437号越秀城市广场南塔37楼,广东省,
000530.XSHE,C34,1,冰山冷热,Normal,XSHE,Active,CS,0000-00-00,1993-12-08,工业,BSLR,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,通用设备制造业,3.5,000530,辽宁省大连经济技术开发区辽河东路106号,辽宁省,
000531.XSHE,D44,1,穗恒运A,Normal,XSHE,Active,CS,0000-00-00,1994-01-06,公用事业,SHYA,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,电力、热力生产和供应业,4.8,000531,广东省广州市黄埔区科学大道251号,广东省,
000532.XSHE,S90,1,华金资本,Normal,XSHE,Active,CS,0000-00-00,1994-01-03,工业,HJZB,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,综合,7.83,000532,广东省珠海市横琴新区华金街58号横琴国际金融中心33A层,广东省,
000533.XSHE,C38,1,顺钠股份,Normal,XSHE,Active,CS,0000-00-00,1994-01-03,工业,SNGF,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,4.18,000533,广东省佛山市顺德区大良街道五沙社区新悦路23号新业楼,广东省,
000534.XSHE,C27,1,万泽股份,Normal,XSHE,Active,CS,0000-00-00,1994-01-10,医疗保健,WZGF,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,6.42,000534,深圳市福田区福田街道皇岗社区福强路2016号云顶翠峰裙楼一楼,广东省,
000535.XSHE,Unknown,1,*ST猴王,StarST,XSHE,Delisted,CS,2005-09-21,1993-11-30,未知,*STHW,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,3.8,000535,深圳市福田区深南中路新闻大厦1号楼2703,辽宁省,
000536.XSHE,C39,1,华映科技,Normal,XSHE,Active,CS,0000-00-00,1993-11-26,信息技术,HYKJ,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,1.68,000536,福州市马尾区儒江西路6号,福建省,
000537.XSHE,K70,1,中绿电,Normal,XSHE,Active,CS,0000-00-00,1993-12-10,房地产,ZLD,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,3.68,000537,北京市朝阳区朝外大街5号10层,天津市,
000538.XSHE,C27,1,云南白药,Normal,XSHE,Active,CS,0000-00-00,1993-12-15,医疗保健,YNBY,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,3.38,000538,云南省昆明市呈贡区云南白药街3686号,云南省,
000539.XSHE,D44,1,粤电力A,Normal,XSHE,Active,CS,0000-00-00,1993-11-26,公用事业,YDLA,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,电力、热力生产和供应业,9.8,000539,广东省广州市天河东路2号粤电广场南塔33-36楼,广东省,
000540.XSHE,Unknown,1,*ST中天,StarST,XSHE,Delisted,CS,2023-06-30,1994-02-02,未知,*STZT,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,3.1,000540,贵州省贵阳市观山湖区中天路3号,贵州省,
000541.XSHE,C38,1,佛山照明,Normal,XSHE,Active,CS,0000-00-00,1993-11-23,非必须消费品,FSZM,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,电气机械和器材制造业,10.23,000541,广东省佛山市禅城区张槎街道智慧路8号,广东省,
000542.XSHE,Unknown,1,TCL通讯,Normal,XSHE,Delisted,CS,2004-01-13,1993-12-01,未知,TCLTX,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,6.5,000542,广东省惠州市上排大岭路10号TCL大厦,广东省,
000543.XSHE,D44,1,皖能电力,Normal,XSHE,Active,CS,0000-00-00,1993-12-20,公用事业,WNDL,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,电力、热力生产和供应业,2.5,000543,安徽省合肥市包河区贵州路491号皖能智能管控中心25-27层,安徽省,
000544.XSHE,D46,1,中原环保,Normal,XSHE,Active,CS,0000-00-00,1993-12-08,公用事业,ZYHB,Utilities,100.0,"09:31-11:30,13:01-15:00",MainBoard,水的生产和供应业,3.5,000544,郑州市郑东新区才高街6号东方鼎盛中心A座10层,河南省,
000545.XSHE,C26,1,金浦钛业,Normal,XSHE,Active,CS,0000-00-00,1993-12-15,原材料,JPTY,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,5.0,000545,南京市鼓楼区水西门大街509号金浦东悦时代广场A栋,吉林省,
000546.XSHE,N77,1,金圆股份,Normal,XSHE,Active,CS,0000-00-00,1993-12-15,原材料,JYGF,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,生态保护和环境治理业,4.0,000546,杭州市滨江区江虹路1750号润和信雅达创意中心1号楼30楼,吉林省,
000547.XSHE,C39,1,航天发展,Normal,XSHE,Active,CS,0000-00-00,1993-11-30,信息技术,HTFZ,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,2.38,000547,福建省福州市五一路67号工行五一支行13层,福建省,
000548.XSHE,G54,1,湖南投资,Normal,XSHE,Active,CS,0000-00-00,1993-12-20,工业,HNTZ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,道路运输业,2.88,000548,湖南省长沙市芙蓉区五一大道447号湖南投资大厦21楼,湖南省,
000549.XSHE,Unknown,1,S湘火炬,Normal,XSHE,Delisted,CS,2007-04-27,1993-12-20,未知,SXHJ,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,2.28,000549,湖南省株洲市红旗北路3号,湖南省,
000550.XSHE,C36,1,江铃汽车,Normal,XSHE,Active,CS,0000-00-00,1993-12-01,非必须消费品,JLQC,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,汽车制造业,3.6,000550,江西省南昌市南昌县迎宾中大道2111号,江西省,
000551.XSHE,S90,1,创元科技,Normal,XSHE,Active,CS,0000-00-00,1994-01-06,工业,CYKJ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,综合,4.6,000551,江苏省苏州工业园区苏桐路37号,江苏省,
000552.XSHE,B06,1,甘肃能化,Normal,XSHE,Active,CS,0000-00-00,1994-01-06,能源,GSNH,Energy,100.0,"09:31-11:30,13:01-15:00",MainBoard,煤炭开采和洗选业,3.0,000552,甘肃省兰州市七里河区瓜州路1230号甘肃能化19楼,甘肃省,
000553.XSHE,C26,1,安道麦A,Normal,XSHE,Active,CS,0000-00-00,1993-12-03,原材料,ADMA,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,3.1,000553,湖北省荆州市北京东路93号,湖北省,
000554.XSHE,F51,1,泰山石油,Normal,XSHE,Active,CS,0000-00-00,1993-12-15,能源,TSSY,Energy,100.0,"09:31-11:30,13:01-15:00",MainBoard,批发业,5.0,000554,山东省泰安市东岳大街369号,山东省,
000555.XSHE,I65,1,神州信息,Normal,XSHE,Active,CS,0000-00-00,1994-04-08,信息技术,SZXX,InformationTechnology,100.0,"09:31-11:30,13:01-15:00",MainBoard,软件和信息技术服务业,3.0,000555,北京市海淀区西北旺东路10号院东区18号楼神州信息大厦,广东省,
000556.XSHE,Unknown,1,PT南洋,PT,XSHE,Delisted,CS,2002-05-29,1994-05-25,未知,PTNY,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,5.5,000556,海南省海口市龙华区滨海大道83号琼泰大厦15A,海南省,
000557.XSHE,G53,1,西部创业,Normal,XSHE,Active,CS,0000-00-00,1994-06-17,工业,XBCY,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,铁路运输业,3.98,000557,宁夏回族自治区银川市金凤区北京中路168号C座,宁夏回族自治区,
000558.XSHE,K70,1,莱茵体育,Normal,XSHE,Active,CS,0000-00-00,1994-05-09,房地产,LYTY,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,3.68,000558,四川省成都市中国(四川)自由贸易试验区成都高新区府城大道西段399号10栋5楼,四川省,
000559.XSHE,C36,1,万向钱潮,Normal,XSHE,Active,CS,0000-00-00,1994-01-10,非必须消费品,WXQC,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,汽车制造业,3.8,000559,浙江省杭州市萧山区万向路,浙江省,
000560.XSHE,K70,1,我爱我家,Normal,XSHE,Active,CS,0000-00-00,1994-02-02,房地产,WAWJ,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,房地产业,3.96,000560,北京市朝阳区北辰东路8号院7号楼,云南省,
000561.XSHE,C39,1,烽火电子,Normal,XSHE,Active,CS,0000-00-00,1994-05-09,工业,FHDZ,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,计算机、通信和其他电子设备制造业,4.55,000561,陕西省宝鸡市清姜路72号,陕西省,
000562.XSHE,Unknown,1,宏源证券,Normal,XSHE,Delisted,CS,2015-01-26,1994-02-02,未知,HYZQ,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,2.2,000562,新疆乌鲁木齐天山区文艺路233号宏源大厦8楼,新疆维吾尔自治区,
000563.XSHE,J69,1,陕国投A,Normal,XSHE,Active,CS,0000-00-00,1994-01-10,金融,SGTA,Financials,100.0,"09:31-11:30,13:01-15:00",MainBoard,其他金融业,2.0,000563,陕西省西安市高新区科技路50号金桥国际广场C座,陕西省,
000564.XSHE,F52,1,供销大集,Normal,XSHE,Active,CS,0000-00-00,1994-01-10,非必须消费品,GXDJ,ConsumerDiscretionary,100.0,"09:31-11:30,13:01-15:00",MainBoard,零售业,2.5,000564,陕西省西安市解放路103号,陕西省,
000565.XSHE,C26,1,渝三峡A,Normal,XSHE,Active,CS,0000-00-00,1994-04-08,原材料,YSXA,Materials,100.0,"09:31-11:30,13:01-15:00",MainBoard,化学原料和化学制品制造业,3.7,000565,重庆江津区德感工业园区,重庆市,
000566.XSHE,C27,1,海南海药,Normal,XSHE,Active,CS,0000-00-00,1994-05-25,医疗保健,HNHY,HealthCare,100.0,"09:31-11:30,13:01-15:00",MainBoard,医药制造业,5.8,000566,海南省海口市秀英区南海大道192号,海南省,
000567.XSHE,J69,1,海德股份,Normal,XSHE,Active,CS,0000-00-00,1994-05-25,房地产,HDGF,RealEstate,100.0,"09:31-11:30,13:01-15:00",MainBoard,其他金融业,5.95,000567,北京市海淀区首体南路22号国兴大厦三层;海南省海口市秀英区长滨东三街5号首东逸海国际广场写字楼大厦25层,海南省,
000568.XSHE,C15,1,泸州老窖,Normal,XSHE,Active,CS,0000-00-00,1994-05-09,必需消费品,LZLJ,ConsumerStaples,100.0,"09:31-11:30,13:01-15:00",MainBoard,酒、饮料和精制茶制造业,5.83,000568,四川省泸州市南光路泸州老窖营销网络指挥中心,四川省,
000569.XSHE,Unknown,1,长城股份,Normal,XSHE,Delisted,CS,2009-05-06,1994-04-25,未知,CCGF,Unknown,100.0,"09:31-11:30,13:01-15:00",MainBoard,未知,4.0,000569,四川省江油市江东路,四川省,
000570.XSHE,C34,1,苏常柴A,Normal,XSHE,Active,CS,0000-00-00,1994-07-01,工业,SCCA,Industrials,100.0,"09:31-11:30,13:01-15:00",MainBoard,通用设备制造业,3.9,000570,中国江苏省常州市怀德中路123号,江苏省,
000571.XSHE,S90,1,新大洲A,Normal,XSHE,Active,CS,0000-00-00,1994-05-25,能源,XDZA,Energy,100.0,"09:31-11:30,13:01-15:00",MainBoard,综合,6.0,000571,上海市浦东新区银城路88号中国人寿金融中心40楼03-06室,海南省,
